coin,rows,start_date,end_date
SKY-USD.csv,7060,2025-07-10 16:00:00,2026-05-01 00:00:00
PUMP-USD.csv,6943,2025-07-15 13:00:00,2026-05-01 00:00:00
NEWT-USD.csv,6745,2025-06-24 19:00:00,2026-05-01 00:00:00
MUSD-USD.csv,6607,2022-01-01 00:00:00,2022-11-04 15:00:00
TREE-USD.csv,6593,2025-07-29 20:00:00,2026-05-01 00:00:00
BNKR-USD.csv,6563,2025-07-30 16:00:00,2026-05-01 00:00:00
BIO-USD.csv,6502,2025-07-31 16:00:00,2026-05-01 00:00:00
UPI-USD.csv,6451,2022-02-08 17:00:00,2022-11-04 15:00:00
PROVE-USD.csv,6417,2025-08-05 17:00:00,2026-05-01 00:00:00
EUL-USD.csv,6337,2025-08-06 16:00:00,2026-05-01 00:00:00
ERA-USD.csv,6092,2025-07-17 19:00:00,2026-05-01 00:00:00
USELESS-USD.csv,6076,2025-08-20 16:00:00,2026-05-01 00:00:00
SAPIEN-USD.csv,6073,2025-08-20 19:00:00,2026-05-01 00:00:00
USD1-USD.csv,5845,2025-08-21 17:00:00,2026-05-01 00:00:00
MAMO-USD.csv,5810,2025-08-06 17:00:00,2026-04-30 22:00:00
WLFI-USD.csv,5790,2025-09-01 14:00:00,2026-05-01 00:00:00
TOWNS-USD.csv,5612,2025-08-05 18:00:00,2026-04-30 23:00:00
SPX-USD.csv,5596,2025-09-09 16:00:00,2026-05-01 00:00:00
AVNT-USD.csv,5594,2025-09-09 18:00:00,2026-05-01 00:00:00
COSMOSDYDX-USD.csv,5548,2025-08-07 17:00:00,2026-05-01 00:00:00
FLOCK-USD.csv,5535,2025-09-09 16:00:00,2026-05-01 00:00:00
RSC-USD.csv,5496,2025-07-31 16:00:00,2026-05-01 00:00:00
KMNO-USD.csv,5485,2025-09-11 16:00:00,2026-05-01 00:00:00
WCT-USD.csv,5408,2025-08-14 16:00:00,2026-05-01 00:00:00
ZKC-USD.csv,5372,2025-09-15 18:00:00,2026-05-01 00:00:00
USDS-USD.csv,5193,2025-07-10 16:00:00,2026-05-01 00:00:00
BARD-USD.csv,5169,2025-09-18 22:00:00,2026-05-01 00:00:00
XAN-USD.csv,5078,2025-09-29 21:00:00,2026-05-01 00:00:00
MPLX-USD.csv,5047,2025-07-24 16:00:00,2026-05-01 00:00:00
TROLL-USD.csv,5031,2025-09-25 16:00:00,2026-05-01 00:00:00
CFG-USD.csv,4989,2025-09-25 16:00:00,2026-05-01 00:00:00
JITOSOL-USD.csv,4972,2025-07-24 16:00:00,2026-04-30 22:00:00
LINEA-USD.csv,4852,2025-10-09 19:00:00,2026-05-01 00:00:00
NOICE-USD.csv,4790,2025-10-09 16:00:00,2026-05-01 00:00:00
2Z-USD.csv,4688,2025-10-16 17:00:00,2026-05-01 00:00:00
RECALL-USD.csv,4682,2025-10-15 19:00:00,2026-05-01 00:00:00
BNB-USD.csv,4561,2025-10-22 18:00:00,2026-05-01 00:00:00
AWE-USD.csv,4559,2025-09-04 16:00:00,2026-05-01 00:00:00
KTA-USD.csv,4532,2025-10-22 16:00:00,2026-05-01 00:00:00
APR-USD.csv,4485,2025-10-23 19:00:00,2026-05-01 00:00:00
MET-USD.csv,4458,2025-10-23 20:00:00,2026-05-01 00:00:00
LAYER-USD.csv,4446,2025-09-11 16:00:00,2026-04-30 23:00:00
DOLO-USD.csv,4406,2025-09-11 16:00:00,2026-05-01 00:00:00
KITE-USD.csv,4254,2025-11-03 20:00:00,2026-05-01 00:00:00
TRUST-USD.csv,4176,2025-11-05 20:00:00,2026-05-01 00:00:00
SYND-USD.csv,4064,2025-10-09 16:00:00,2026-05-01 00:00:00
YB-USD.csv,4061,2025-10-15 17:00:00,2026-05-01 00:00:00
TON-USD.csv,3918,2025-11-18 17:00:00,2026-05-01 00:00:00
ALLO-USD.csv,3863,2025-11-12 16:00:00,2026-05-01 00:00:00
ASTER-USD.csv,3847,2025-11-20 17:00:00,2026-05-01 00:00:00
BOBBOB-USD.csv,3796,2025-11-21 00:00:00,2026-05-01 00:00:00
MON-USD.csv,3780,2025-11-24 13:00:00,2026-05-01 00:00:00
MOVE-USD.csv,3770,2024-12-09 17:00:00,2025-05-15 18:00:00
NOM-USD.csv,3753,2025-11-13 20:00:00,2026-05-01 00:00:00
IRYS-USD.csv,3743,2025-11-25 19:00:00,2026-05-01 00:00:00
XPL-USD.csv,3584,2025-12-02 17:00:00,2026-05-01 00:00:00
RLS-USD.csv,3525,2025-12-01 19:00:00,2026-05-01 00:00:00
UST-USD.csv,3521,2022-01-01 00:00:00,2022-05-27 16:00:00
WLUNA-USD.csv,3521,2022-01-01 00:00:00,2022-05-27 16:00:00
DBR-USD.csv,3493,2025-10-29 16:00:00,2026-05-01 00:00:00
PLUME-USD.csv,3389,2025-12-10 17:00:00,2026-05-01 00:00:00
WET-USD.csv,3375,2025-12-09 22:00:00,2026-05-01 00:00:00
JUPITER-USD.csv,3296,2025-12-09 22:00:00,2026-05-01 00:00:00
SUP-USD.csv,3282,2025-11-18 01:00:00,2026-05-01 00:00:00
WMTX-USD.csv,3272,2025-11-25 17:00:00,2026-05-01 00:00:00
FLUID-USD.csv,3142,2025-11-25 17:00:00,2026-05-01 00:00:00
ZKP-USD.csv,2823,2025-12-19 20:00:00,2026-05-01 00:00:00
THQ-USD.csv,2779,2025-12-16 20:00:00,2026-04-30 23:00:00
BEAM-USD.csv,2695,2025-12-16 18:00:00,2026-05-01 00:00:00
MULTI-USD.csv,2691,2023-05-04 16:00:00,2023-09-06 15:00:00
BREV-USD.csv,2610,2026-01-06 21:00:00,2026-05-01 00:00:00
LIGHTER-USD.csv,2523,2026-01-15 15:00:00,2026-05-01 00:00:00
FUN1-USD.csv,2518,2026-01-15 21:00:00,2026-05-01 00:00:00
HYPER-USD.csv,2510,2025-12-10 21:00:00,2026-05-01 00:00:00
ELSA-USD.csv,2386,2026-01-20 18:00:00,2026-05-01 00:00:00
SKR-USD.csv,2385,2026-01-21 16:00:00,2026-05-01 00:00:00
SENT-USD.csv,2361,2026-01-22 16:00:00,2026-05-01 00:00:00
FIGHT-USD.csv,2356,2026-01-22 16:00:00,2026-05-01 00:00:00
IMU-USD.csv,2271,2026-01-22 16:00:00,2026-04-30 23:00:00
BIRB-USD.csv,2204,2026-01-28 15:00:00,2026-05-01 00:00:00
INX-USD.csv,2123,2026-01-30 19:00:00,2026-05-01 00:00:00
ZAMA-USD.csv,2072,2026-02-02 17:00:00,2026-05-01 00:00:00
TRIA-USD.csv,2070,2026-02-03 18:00:00,2026-05-01 00:00:00
HYPE-USD.csv,2022,2026-02-05 19:00:00,2026-05-01 00:00:00
DOOD-USD.csv,1950,2026-02-05 17:00:00,2026-05-01 00:00:00
UP-USD.csv,1853,2026-02-10 17:00:00,2026-05-01 00:00:00
AZTEC-USD.csv,1853,2026-02-12 15:00:00,2026-05-01 00:00:00
ESP-USD.csv,1832,2026-02-13 15:00:00,2026-04-30 23:00:00
RAVE-USD.csv,1811,2026-02-11 17:00:00,2026-05-01 00:00:00
RAY-USD.csv,1787,2026-01-14 17:00:00,2026-05-01 00:00:00
RNBW-USD.csv,1689,2026-02-05 18:00:00,2026-05-01 00:00:00
EURC-USD.csv,1653,2024-06-21 16:00:00,2024-08-29 15:00:00
DEEP-USD.csv,1650,2026-02-11 17:00:00,2026-05-01 00:00:00
GWEI-USD.csv,1566,2026-02-24 18:00:00,2026-05-01 00:00:00
ROBO-USD.csv,1499,2026-02-27 13:00:00,2026-05-01 00:00:00
OPN-USD.csv,1316,2026-03-05 13:00:00,2026-05-01 00:00:00
KAT-USD.csv,1044,2026-03-18 13:00:00,2026-05-01 00:00:00
WAL-USD.csv,999,2026-02-11 18:00:00,2026-04-30 22:00:00
PRL-USD.csv,876,2026-03-25 13:00:00,2026-05-01 00:00:00
ICNT-USD.csv,865,2026-03-25 16:00:00,2026-05-01 00:00:00
LMTS-USD.csv,820,2026-03-06 17:00:00,2026-05-01 00:00:00
BASED1-USD.csv,758,2026-03-30 09:00:00,2026-05-01 00:00:00
EDGEX-USD.csv,733,2026-03-31 12:00:00,2026-05-01 00:00:00
MEZO-USD.csv,703,2026-04-01 14:00:00,2026-05-01 00:00:00
CHECK-USD.csv,616,2026-04-02 16:00:00,2026-05-01 00:00:00
OPG-USD.csv,229,2026-04-21 12:00:00,2026-05-01 00:00:00
CHIP-USD.csv,228,2026-04-21 13:00:00,2026-05-01 00:00:00
SIGN-USD.csv,194,2026-04-21 15:00:00,2026-05-01 00:00:00
DIEM-USD.csv,188,2026-04-22 16:00:00,2026-05-01 00:00:00
BLEND-USD.csv,156,2026-04-24 13:00:00,2026-05-01 00:00:00
PROS-USD.csv,59,2026-04-28 14:00:00,2026-05-01 00:00:00
VIRTUAL-USD.csv,31,2026-04-29 18:00:00,2026-05-01 00:00:00
AI-USD.csv,29,2026-04-29 20:00:00,2026-05-01 00:00:00
MEGA-USD.csv,14,2026-04-30 11:00:00,2026-05-01 00:00:00
